id,neighbourhood_cleansed,room_type_simple,accommodates,bedrooms,price_clean,price_category,latitude,longitude,review_scores_rating,number_of_reviews,host_is_superhost
1018296398199231056,Centro,Casa/Apto Inteiro,3,0.0,117.0,Muito Baixo,-22.915096256081576,-43.1890711533491,4.42,12,f
1080287,Copacabana,Casa/Apto Inteiro,10,4.0,21246.0,Muito Alto,-22.98248,-43.19087,4.5,6,f
14774339,Barra da Tijuca,Casa/Apto Inteiro,4,3.0,1900.0,Alto,-22.97369,-43.388,,0,f
12157143,Copacabana,Casa/Apto Inteiro,4,1.0,260.0,Baixo,-22.9717743,-43.1866317,4.91,45,t
881996031651603270,Vidigal,Casa/Apto Inteiro,8,4.0,10019.0,Muito Alto,-22.993835061704885,-43.23543066704633,,0,t
1436385177845148160,Copacabana,Quarto Privado,10,1.0,164.0,Baixo,-22.9635,-43.17355,5.0,2,f
48133132,Itanhangá,Quarto Privado,3,1.0,130.0,Muito Baixo,-22.98546,-43.30383,4.97,223,t
15702894,Copacabana,Casa/Apto Inteiro,4,1.0,250.0,Baixo,-22.96846,-43.18452,4.86,78,t
51747381,Ipanema,Casa/Apto Inteiro,3,1.0,205.0,Baixo,-22.983,-43.21115,4.0,9,f
9322608,Copacabana,Casa/Apto Inteiro,4,,,,-22.96628,-43.17866,4.25,12,f
768172,Copacabana,Casa/Apto Inteiro,4,2.0,398.0,Médio-Baixo,-22.97495,-43.19083,4.91,122,t
881719805068570535,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,,,-23.0030498,-43.3480597,5.0,1,f
11019374,Santa Teresa,Casa/Apto Inteiro,2,1.0,129.0,Muito Baixo,-22.91687,-43.18986,4.87,62,t
1731827,Ipanema,Casa/Apto Inteiro,3,1.0,253.0,Baixo,-22.98576,-43.19337,4.76,123,t
939031367957927569,Tijuca,Quarto Privado,2,,,,-22.9241545,-43.2216713,5.0,30,t
1323892076714956405,Copacabana,Casa/Apto Inteiro,4,2.0,361.0,Médio-Baixo,-22.96737,-43.18092,5.0,17,t
31924144,Joá,Casa/Apto Inteiro,8,4.0,5500.0,Alto,-23.01142,-43.28937,,0,
1353673539664622911,Laranjeiras,Casa/Apto Inteiro,2,1.0,350.0,Médio-Baixo,-22.93382062955017,-43.17907888721676,,0,f
1384172295003846265,Santa Teresa,Quarto Privado,2,1.0,153.0,Baixo,-22.9198484,-43.1882707,5.0,1,f
1144223071930050882,Copacabana,Casa/Apto Inteiro,3,1.0,165.0,Baixo,-22.973351,-43.1914614,5.0,4,f
1405118475583221615,Copacabana,Quarto Privado,1,1.0,390.0,Médio-Baixo,-22.981060662799024,-43.19178548147584,,0,f
1316756937466942775,Centro,Casa/Apto Inteiro,2,1.0,312.0,Médio-Baixo,-22.89965,-43.17908,3.67,3,f
1380353059997626466,Barra da Tijuca,Casa/Apto Inteiro,6,1.0,307.0,Baixo,-23.01236270682272,-43.32159335767213,4.67,6,f
47968759,Centro,Casa/Apto Inteiro,5,1.0,110.0,Muito Baixo,-22.90758,-43.19418,4.88,16,t
1322167235011374035,Leme,Casa/Apto Inteiro,4,2.0,848.0,Médio,-22.96421,-43.17246,,0,f
1338734304693089372,Copacabana,Casa/Apto Inteiro,6,2.0,915.0,Médio,-22.97152493207539,-43.18490121513605,,0,f
841876670599286220,Campo Grande,Casa/Apto Inteiro,4,3.0,250.0,Baixo,-22.8818307954822,-43.557839765088815,1.0,1,f
1433315935845464851,Copacabana,Casa/Apto Inteiro,4,2.0,516.0,Médio-Baixo,-22.973441214361294,-43.18931929253145,,0,f
1337216164914147378,Leblon,Casa/Apto Inteiro,4,2.0,497.0,Médio-Baixo,-22.9796397,-43.21993519999999,5.0,1,f
1007259923743083399,Recreio dos Bandeirantes,Casa/Apto Inteiro,6,3.0,450.0,Médio-Baixo,-23.02148178882238,-43.45433555117285,,0,f
1366590111703874227,Recreio dos Bandeirantes,Quarto Privado,2,1.0,374.0,Médio-Baixo,-23.01315,-43.49223,,0,f
777577882162313761,Santa Teresa,Casa/Apto Inteiro,4,2.0,1258.0,Médio-Alto,-22.92169685853369,-43.18833008408547,5.0,3,f
641260160148987599,Jardim Botânico,Quarto Privado,2,1.0,95.0,Muito Baixo,-22.964188,-43.2210287,4.82,51,f
16757009,Leme,Casa/Apto Inteiro,5,2.0,605.0,Médio,-22.96507,-43.17273,4.87,83,t
640704140521990077,Vila Isabel,Casa/Apto Inteiro,4,1.0,161.0,Baixo,-22.91939,-43.24255,4.7,20,f
954373329604590118,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,600.0,Médio,-23.01350250614959,-43.30926585942507,5.0,5,f
1069726734146219766,Jacarepaguá,Quarto Privado,2,2.0,600.0,Médio,-22.963769791787502,-43.39659213966655,,0,f
33407567,Botafogo,Casa/Apto Inteiro,4,1.0,630.0,Médio,-22.95328,-43.18331,4.29,7,f
53357817,Recreio dos Bandeirantes,Casa/Apto Inteiro,7,2.0,175.0,Baixo,-23.00359,-43.446,4.91,80,t
632605033408938845,Copacabana,Casa/Apto Inteiro,3,1.0,292.0,Baixo,-22.96303,-43.17379,5.0,2,f
771893355682889906,Copacabana,Quarto Privado,1,1.0,110.0,Muito Baixo,-22.96124,-43.17749,4.85,72,t
33114394,São Cristóvão,Quarto Privado,4,1.0,87.0,Muito Baixo,-22.9019,-43.22095,4.85,129,t
1304325496741889879,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,2500.0,Alto,-23.00312488365312,-43.39265161878736,,0,f
1334000447527863420,Centro,Casa/Apto Inteiro,2,1.0,293.0,Baixo,-22.91067795831008,-43.17735020050149,4.94,16,t
1265118608937877008,Cidade Nova,Casa/Apto Inteiro,10,3.0,495.0,Médio-Baixo,-22.9099796,-43.2022875,4.67,3,f
1060744412231293034,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,399.0,Médio-Baixo,-23.009232,-43.3649397,4.93,55,t
1256620987455030885,Copacabana,Casa/Apto Inteiro,4,2.0,540.0,Médio-Baixo,-22.9738484,-43.187835,5.0,2,f
997992797171499922,Botafogo,Casa/Apto Inteiro,4,2.0,,,-22.950994385440477,-43.19380144235839,4.93,41,t
1399975062589414195,Leblon,Casa/Apto Inteiro,4,1.0,1761.0,Médio-Alto,-22.98458113241808,-43.2224296438866,,0,
5684986,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,292.0,Baixo,-23.00527,-43.34176,4.72,164,t
52006512,Copacabana,Casa/Apto Inteiro,3,1.0,168.0,Baixo,-22.97101593017578,-43.18937301635742,4.75,73,t
567287426690738289,Itanhangá,Quarto Privado,4,1.0,150.0,Baixo,-22.98542,-43.30547,4.93,159,t
47920760,Barra da Tijuca,Quarto Privado,3,1.0,180.0,Baixo,-23.00312,-43.39169,4.6,73,f
581640506752908919,Ipanema,Casa/Apto Inteiro,6,2.0,539.0,Médio-Baixo,-22.98286,-43.20097,4.87,76,t
742739180822882640,Copacabana,Casa/Apto Inteiro,3,1.0,249.0,Baixo,-22.9858,-43.19084,4.78,90,t
834066569091158946,Barra da Tijuca,Quarto Privado,2,1.0,,,-23.003880756102244,-43.34200391314829,4.93,86,t
1209635525344140628,Leme,Quarto Privado,2,1.0,123.0,Muito Baixo,-22.964971731955185,-43.17149214769994,4.96,71,
1432073862059360381,Ipanema,Casa/Apto Inteiro,6,2.0,1477.0,Médio-Alto,-22.98544822046319,-43.20668913424015,,0,f
1195571790214498973,Copacabana,Casa/Apto Inteiro,4,1.0,216.0,Baixo,-22.9672858,-43.1810419,4.86,37,t
1398694730600667107,Centro,Casa/Apto Inteiro,4,1.0,304.0,Baixo,-22.91196,-43.17749,5.0,1,f
1410115173243849559,Maracanã,Quarto Compartilhado,1,1.0,72.0,Muito Baixo,-22.91464,-43.23151,5.0,1,f
1000061727328639259,Copacabana,Casa/Apto Inteiro,6,2.0,483.0,Médio-Baixo,-22.9706913,-43.18374,4.94,17,t
1386437664083621104,Centro,Casa/Apto Inteiro,2,0.0,558.0,Médio-Baixo,-22.90829,-43.19337,,0,f
1039725727512997787,Barra da Tijuca,Casa/Apto Inteiro,6,2.0,1350.0,Médio-Alto,-23.0032313,-43.3811164,,0,f
1387123609210553626,Paquetá,Casa/Apto Inteiro,2,1.0,125.0,Muito Baixo,-22.7666982,-43.11053930000001,5.0,7,f
1243707365611083825,Copacabana,Quarto Privado,2,1.0,270.0,Baixo,-22.963092122260644,-43.19054091792236,5.0,3,f
881271013667016191,Vidigal,Casa/Apto Inteiro,2,1.0,120.0,Muito Baixo,-22.99371,-43.23888,5.0,11,t
1079929507092661295,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,215.0,Baixo,-23.000718453293324,-43.41988753527403,4.54,13,f
40690058,Copacabana,Casa/Apto Inteiro,4,0.0,157.0,Baixo,-22.963476181030277,-43.17390441894531,4.79,133,t
6395911,Copacabana,Casa/Apto Inteiro,5,0.0,173.0,Baixo,-22.963,-43.17536,4.5,32,f
2792963,Jardim Botânico,Casa/Apto Inteiro,5,2.0,4672.0,Alto,-22.96279,-43.22296,,0,f
1270324878872581078,Recreio dos Bandeirantes,Casa/Apto Inteiro,4,2.0,315.0,Médio-Baixo,-23.006713,-43.4844452,,0,f
1423542255099199077,Guaratiba,Casa/Apto Inteiro,1,1.0,720.0,Médio,-22.97194,-43.65679,,0,f
1405875414143042510,Tijuca,Casa/Apto Inteiro,16,10.0,2500.0,Alto,-22.91945586353661,-43.21468211710453,,0,f
1187154042607981344,Humaitá,Casa/Apto Inteiro,2,1.0,598.0,Médio,-22.95294,-43.19627,5.0,2,f
602258052232825630,Centro,Casa/Apto Inteiro,4,1.0,333.0,Médio-Baixo,-22.91319274902344,-43.18635940551758,5.0,9,f
862030,Ipanema,Quarto Privado,1,1.0,187.0,Baixo,-22.98486,-43.21097,4.35,118,f
1444186642140848511,Campo Grande,Casa/Apto Inteiro,4,2.0,120.0,Muito Baixo,-22.8610429,-43.5476602,,0,f
1360959458815450483,Copacabana,Casa/Apto Inteiro,2,1.0,256.0,Baixo,-22.9719164,-43.1896473,5.0,10,f
1107175739072724196,Botafogo,Casa/Apto Inteiro,2,1.0,270.0,Baixo,-22.94590507891677,-43.182770535349846,4.69,13,f
1326153758375882324,Copacabana,Casa/Apto Inteiro,4,1.0,270.0,Baixo,-22.97062,-43.1875,,0,f
13274285,Jacarepaguá,Casa/Apto Inteiro,5,3.0,2748.0,Alto,-22.97109,-43.38274,,0,f
788204740158611694,Copacabana,Quarto Privado,1,1.0,142.0,Baixo,-22.97709,-43.189462,4.86,159,t
1308195479294009430,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,822.0,Médio,-23.0143952,-43.3095823,5.0,5,f
1289753330641238845,Lagoa,Quarto Privado,1,1.0,212.0,Baixo,-22.9723184,-43.2080635,5.0,4,f
1407854663434718855,Copacabana,Casa/Apto Inteiro,4,1.0,373.0,Médio-Baixo,-22.9840261,-43.1939087,4.6,5,t
1400264978728845621,Copacabana,Casa/Apto Inteiro,3,1.0,322.0,Médio-Baixo,-22.98278,-43.19287,,0,f
1262942465179792663,Barra da Tijuca,Casa/Apto Inteiro,6,3.0,2185.0,Alto,-23.00919244677941,-43.31042920320671,,0,f
1048917080610481521,Botafogo,Quarto Privado,2,1.0,207.0,Baixo,-22.94073439714749,-43.18057388189045,4.0,2,f
880401790318126670,Copacabana,Casa/Apto Inteiro,2,,,,-22.97142,-43.18832,3.5,2,f
2836205,Tijuca,Casa/Apto Inteiro,5,2.0,739.0,Médio,-22.93928,-43.25082,5.0,1,f
1291449566014740754,Copacabana,Casa/Apto Inteiro,9,3.0,756.0,Médio,-22.984067778775543,-43.1905442456119,5.0,11,f
1222549594136153797,Recreio dos Bandeirantes,Casa/Apto Inteiro,4,1.0,1000.0,Médio,-23.03118,-43.47732,4.78,9,t
42658065,Copacabana,Casa/Apto Inteiro,4,2.0,817.0,Médio,-22.98289,-43.19154,4.95,20,f
799381605722575173,Botafogo,Casa/Apto Inteiro,5,2.0,362.0,Médio-Baixo,-22.9562228,-43.174813,4.86,64,t
1071225939979970271,Copacabana,Casa/Apto Inteiro,4,1.0,361.0,Médio-Baixo,-22.963669829215096,-43.18162724375725,5.0,17,t
53567070,Barra da Tijuca,Casa/Apto Inteiro,12,5.0,5000.0,Alto,-22.99114,-43.38079,,0,
1310234602090601115,Maracanã,Quarto Privado,2,1.0,900.0,Médio,-22.917677431457864,-43.22376474738121,,0,f
1361802133566170665,Botafogo,Casa/Apto Inteiro,2,1.0,206.0,Baixo,-22.9450784,-43.1826667,4.83,6,f
1286215210431744288,Copacabana,Quarto Privado,4,,,,-22.97914046795879,-43.19189214292715,4.5,2,f
721756841191706111,Copacabana,Casa/Apto Inteiro,6,1.0,266.0,Baixo,-22.972347,-43.1912446,4.66,93,f
1222620758347021399,Copacabana,Casa/Apto Inteiro,3,1.0,211.0,Baixo,-22.96979,-43.18798,,0,f
1420535042495036775,Botafogo,Casa/Apto Inteiro,2,1.0,188.0,Baixo,-22.9497455,-43.1824266,5.0,1,f
1397046466921982231,Jardim Botânico,Casa/Apto Inteiro,2,1.0,574.0,Médio,-22.96223,-43.21592,,0,f
1147687807943656749,Botafogo,Casa/Apto Inteiro,5,1.0,173.0,Baixo,-22.94644,-43.18227,4.89,71,t
861447543412725923,Campo Grande,Quarto Privado,4,1.0,,,-22.859166393636503,-43.52191635522485,,0,f
1445717423252609327,Camorim,Casa/Apto Inteiro,4,1.0,197.0,Baixo,-22.9795,-43.42206,5.0,1,t
1441452077304683954,Copacabana,Casa/Apto Inteiro,4,0.0,222.0,Baixo,-22.9645681,-43.1775252,5.0,2,t
1384707027620563758,Copacabana,Casa/Apto Inteiro,4,1.0,,,-22.967125767130494,-43.18715698147583,5.0,4,f
906677665338801113,Copacabana,Casa/Apto Inteiro,4,2.0,295.0,Baixo,-22.984341075084764,-43.19129895418882,4.76,41,t
46541258,Glória,Casa/Apto Inteiro,2,1.0,260.0,Baixo,-22.92085,-43.18018,5.0,2,f
1299096669522639797,Jardim Guanabara,Casa/Apto Inteiro,2,1.0,174.0,Baixo,-22.811307096813465,-43.20104085265511,4.83,35,t
9583826,Copacabana,Casa/Apto Inteiro,2,1.0,135.0,Muito Baixo,-22.96149,-43.17251,4.83,134,f
691167374982023902,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,679.0,Médio,-23.01259,-43.38647,,0,t
1365253279543158615,Santo Cristo,Casa/Apto Inteiro,4,1.0,209.0,Baixo,-22.90183,-43.20703,5.0,1,f
38260905,Copacabana,Quarto Privado,4,1.0,250.0,Baixo,-22.98349,-43.19492,4.67,6,f
1007919613253223712,Barra da Tijuca,Casa/Apto Inteiro,5,2.0,360.0,Médio-Baixo,-23.010617547144754,-43.33052231349882,5.0,43,t
902238496784952631,Laranjeiras,Casa/Apto Inteiro,2,1.0,803.0,Médio,-22.93250898011841,-43.187601837430776,5.0,1,t
1088587897267506042,Centro,Casa/Apto Inteiro,2,1.0,131.0,Muito Baixo,-22.91798438791072,-43.18767009552128,5.0,5,t
1269838815459040153,Botafogo,Casa/Apto Inteiro,4,2.0,458.0,Médio-Baixo,-22.95243337901427,-43.17703898996115,5.0,6,f
1039781823066760633,Vargem Grande,Casa/Apto Inteiro,8,3.0,2125.0,Alto,-23.0171586,-43.5040597,,0,f
1103019701059653399,Santa Teresa,Casa/Apto Inteiro,4,1.0,266.0,Baixo,-22.919455845391223,-43.17891054232789,4.75,4,f
1341238513567112264,Centro,Casa/Apto Inteiro,4,1.0,203.0,Baixo,-22.90665207702186,-43.19057025377323,4.9,20,t
782812824482925609,Barra da Tijuca,Quarto Privado,2,1.0,271.0,Baixo,-23.0048201,-43.3229968,4.97,98,t
2011809,Copacabana,Casa/Apto Inteiro,14,7.0,4535.0,Alto,-22.9682933,-43.1855429,4.95,155,t
957771236488125846,Barra da Tijuca,Quarto Privado,2,1.0,99.0,Muito Baixo,-23.01064,-43.42324,4.64,14,f
566475552158029034,Camorim,Casa/Apto Inteiro,2,1.0,1607.0,Médio-Alto,-22.97612,-43.41549,4.0,1,f
587685231575996213,Copacabana,Casa/Apto Inteiro,2,1.0,380.0,Médio-Baixo,-22.98178,-43.19204,5.0,7,f
789696530288356089,Copacabana,Casa/Apto Inteiro,6,2.0,386.0,Médio-Baixo,-22.967763630196803,-43.181219064556885,4.78,9,f
1049593734347512824,Copacabana,Casa/Apto Inteiro,3,1.0,300.0,Baixo,-22.959780043024804,-43.17421502967064,5.0,4,f
1397829682580317763,Copacabana,Quarto Privado,2,1.0,111.0,Muito Baixo,-22.96465,-43.18006,4.77,13,f
697018310346569100,Copacabana,Casa/Apto Inteiro,3,1.0,190.0,Baixo,-22.96522,-43.17757,4.98,52,t
685688531102744179,Copacabana,Casa/Apto Inteiro,6,2.0,470.0,Médio-Baixo,-22.9702977,-43.1842036,4.98,45,t
1405070920866312031,Copacabana,Casa/Apto Inteiro,5,2.0,700.0,Médio,-22.96333105743605,-43.17597598893865,,0,t
882608716247695749,Ipanema,Casa/Apto Inteiro,8,3.0,1000.0,Médio,-22.98451683922096,-43.20300636671877,4.97,32,f
17528447,Copacabana,Casa/Apto Inteiro,4,1.0,220.0,Baixo,-22.96598,-43.17516,4.69,45,t
1041126308692024528,Santa Teresa,Quarto Privado,2,1.0,200.0,Baixo,-22.9194648,-43.1879724,5.0,1,f
1248377586502906090,Recreio dos Bandeirantes,Casa/Apto Inteiro,3,1.0,170.0,Baixo,-23.0278652,-43.4725433,5.0,6,t
895063444872163163,Ipanema,Casa/Apto Inteiro,4,1.0,449.0,Médio-Baixo,-22.98675,-43.19469,4.79,62,f
1035857736476519089,Ipanema,Casa/Apto Inteiro,4,0.0,406.0,Médio-Baixo,-22.98481,-43.19896,4.94,32,t
53212838,Copacabana,Quarto Privado,2,1.0,297.0,Baixo,-22.98223,-43.19137,4.87,15,t
1303177726296451680,Copacabana,Casa/Apto Inteiro,6,2.0,456.0,Médio-Baixo,-22.974756577581363,-43.18744434922906,4.81,26,t
1409677054837812429,Santa Teresa,Quarto Compartilhado,3,1.0,410.0,Médio-Baixo,-22.9233,-43.18977,,0,f
1425012902969232669,Botafogo,Quarto Privado,3,1.0,380.0,Médio-Baixo,-22.9523228529298,-43.177459090948105,,0,f
45783740,Jacarepaguá,Casa/Apto Inteiro,5,2.0,428.0,Médio-Baixo,-22.96962,-43.39258,5.0,1,f
1051425639168568593,Gamboa,Casa/Apto Inteiro,5,2.0,227.0,Baixo,-22.89866,-43.19572,4.88,8,f
1345610015207035967,Lagoa,Casa/Apto Inteiro,2,1.0,800.0,Médio,-22.9725559,-43.2038961,5.0,3,f
1308146021260884085,Santa Teresa,Quarto Privado,2,1.0,148.0,Baixo,-22.91657,-43.18321,5.0,3,f
1350961649727578635,Copacabana,Casa/Apto Inteiro,4,1.0,203.0,Baixo,-22.96496391093558,-43.17427061498165,4.93,42,t
1205783907044046334,Copacabana,Casa/Apto Inteiro,6,3.0,584.0,Médio,-22.9777616,-43.19104069999999,5.0,18,t
689138490249111577,Botafogo,Casa/Apto Inteiro,6,2.0,188.0,Baixo,-22.95408,-43.19455,4.64,91,f
1242763654833484533,Catete,Casa/Apto Inteiro,5,1.0,183.0,Baixo,-22.9226389,-43.180789,5.0,2,f
1418948708154302294,Flamengo,Quarto Privado,2,1.0,279.0,Baixo,-22.931766817631512,-43.17459985613823,,0,f
1144168573091990270,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,800.0,Médio,-23.00954,-43.35496,5.0,2,f
976183785896744649,Copacabana,Casa/Apto Inteiro,4,1.0,199.0,Baixo,-22.9807236,-43.1912274,4.74,23,f
1379851924261130679,Penha,Casa/Apto Inteiro,3,1.0,145.0,Baixo,-22.832907851575005,-43.27634859435653,5.0,7,f
40913521,Copacabana,Casa/Apto Inteiro,4,1.0,327.0,Médio-Baixo,-22.969835,-43.183781,4.9,41,t
46088668,Ipanema,Casa/Apto Inteiro,4,1.0,327.0,Médio-Baixo,-22.98806,-43.19146,4.65,94,
1426153550512171242,Copacabana,Casa/Apto Inteiro,5,1.0,318.0,Médio-Baixo,-22.97575738464519,-43.18799941812306,,0,f
1348607550900909183,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,336.0,Médio-Baixo,-23.0099296,-43.3562518,5.0,1,f
1306002074346948963,Itanhangá,Casa/Apto Inteiro,10,2.0,304.0,Baixo,-22.997196,-43.3132259,,0,f
1244317316137646104,Camorim,Casa/Apto Inteiro,2,1.0,306.0,Baixo,-22.97635681666983,-43.41368274246916,,0,f
12797036,Botafogo,Casa/Apto Inteiro,2,1.0,203.0,Baixo,-22.95679,-43.17931,4.84,37,t
34077806,Recreio dos Bandeirantes,Casa/Apto Inteiro,4,1.0,379.0,Médio-Baixo,-23.03054,-43.47603,4.42,33,f
4386062,Santa Teresa,Quarto Privado,2,1.0,104.0,Muito Baixo,-22.9237,-43.18285,4.92,88,t
760174181724356981,Jardim Botânico,Casa/Apto Inteiro,5,1.0,290.0,Baixo,-22.96487,-43.21996,4.78,9,f
815818403919049563,Barra da Tijuca,Casa/Apto Inteiro,6,3.0,1645.0,Médio-Alto,-23.0098718,-43.3647994,4.5,2,f
1297185612838642013,Barra da Tijuca,Casa/Apto Inteiro,5,3.0,,,-23.01481709451848,-43.44497423619032,4.0,1,f
9110002,Barra da Tijuca,Casa/Apto Inteiro,12,5.0,600.0,Médio,-23.00178,-43.39737,,0,
1047027382176525675,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,599.0,Médio,-23.00855,-43.34582,,0,f
816262650520545015,Copacabana,Casa/Apto Inteiro,4,1.0,,,-22.97450136383716,-43.192260583174594,,0,f
768699384509804948,Botafogo,Casa/Apto Inteiro,4,1.0,,,-22.9458143127688,-43.18262066692114,4.82,79,t
7602966,Copacabana,Casa/Apto Inteiro,6,2.0,490.0,Médio-Baixo,-22.97403907775879,-43.19276809692383,4.65,20,t
954422987969741522,Humaitá,Quarto Privado,2,1.0,222.0,Baixo,-22.955972937049097,-43.20146419107914,,0,f
806049880600692091,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,297.0,Baixo,-23.00295,-43.34291,4.57,7,f
32788135,Recreio dos Bandeirantes,Casa/Apto Inteiro,10,4.0,2813.0,Alto,-23.02239,-43.52039,5.0,2,f
1141465243100438496,Copacabana,Quarto Privado,2,,,,-22.97558,-43.19058709999999,5.0,5,f
878180261620910854,Ipanema,Casa/Apto Inteiro,4,2.0,1115.0,Médio-Alto,-22.98468,-43.20078,5.0,1,f
53432852,Recreio dos Bandeirantes,Casa/Apto Inteiro,6,3.0,359.0,Médio-Baixo,-23.03199,-43.4887,,0,f
41642896,Copacabana,Casa/Apto Inteiro,4,1.0,190.0,Baixo,-22.96739,-43.18138,5.0,2,f
32584218,Ipanema,Casa/Apto Inteiro,6,3.0,624.0,Médio,-22.98122,-43.19825,,0,f
1445949394627562677,São Conrado,Quarto Privado,4,1.0,571.0,Médio,-22.9980396,-43.2568208,,0,f
30167675,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,362.0,Médio-Baixo,-23.00978,-43.43652,5.0,2,f
40842490,Barra da Tijuca,Casa/Apto Inteiro,5,2.0,465.0,Médio-Baixo,-23.010518107177884,-43.33057641983032,4.91,160,t
650649325871522237,Copacabana,Quarto Privado,2,1.0,280.0,Baixo,-22.9682657,-43.1809782,5.0,7,f
1073377354586937563,Vargem Pequena,Casa/Apto Inteiro,10,3.0,334.0,Médio-Baixo,-22.991203423204663,-43.43488521616628,5.0,1,f
2598991,São Francisco Xavier,Casa/Apto Inteiro,6,2.0,1300.0,Médio-Alto,-22.90704,-43.23946,,0,f
1278255690277057323,Laranjeiras,Quarto Privado,2,1.0,1800.0,Médio-Alto,-22.93179666454972,-43.19049569771536,,0,f
1353227946708721891,Catumbi,Quarto Privado,2,1.0,450.0,Médio-Baixo,-22.92526,-43.19812,5.0,1,f
1298820927861078009,Copacabana,Casa/Apto Inteiro,2,1.0,,,-22.9696849,-43.1855841,,0,f
38509433,Copacabana,Quarto Privado,2,1.0,135.0,Muito Baixo,-22.96693,-43.18353,4.88,121,t
48250276,Flamengo,Casa/Apto Inteiro,4,1.0,,,-22.92992,-43.17579,5.0,9,t
1289704627722498344,Jacarepaguá,Casa/Apto Inteiro,5,2.0,557.0,Médio-Baixo,-22.9654105,-43.3843205,4.92,13,t
1151298225072732621,Copacabana,Casa/Apto Inteiro,6,2.0,400.0,Médio-Baixo,-22.97906,-43.19174,4.58,12,f
809591325049093580,Flamengo,Casa/Apto Inteiro,3,1.0,464.0,Médio-Baixo,-22.93049846753489,-43.17704229698823,5.0,1,f
987077422640769521,Recreio dos Bandeirantes,Casa/Apto Inteiro,4,2.0,740.0,Médio,-23.0176029,-43.4823466,4.97,31,f
1305932380556775912,Ipanema,Casa/Apto Inteiro,6,1.0,354.0,Médio-Baixo,-22.9858491,-43.1947479,5.0,1,f
30783346,Copacabana,Casa/Apto Inteiro,6,3.0,565.0,Médio,-22.97062,-43.18219,4.92,12,f
13805754,Vargem Pequena,Casa/Apto Inteiro,4,1.0,4397.0,Alto,-22.98806,-43.47761,,0,f
4488424,Leblon,Casa/Apto Inteiro,4,2.0,,,-22.98161,-43.22052,5.0,7,f
6644513,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,,,-22.9861,-43.35846,5.0,2,f
37744041,Copacabana,Casa/Apto Inteiro,4,1.0,208.0,Baixo,-22.98323,-43.18998,4.82,114,t
13669485,Recreio dos Bandeirantes,Quarto Privado,1,1.0,158.0,Baixo,-23.01273,-43.45264,5.0,3,f
1344447169487345957,Engenho de Dentro,Casa/Apto Inteiro,4,1.0,328.0,Médio-Baixo,-22.909023,-43.29563,5.0,1,f
600884195760619334,Leme,Casa/Apto Inteiro,3,1.0,209.0,Baixo,-22.96157,-43.17079,4.79,141,f
1318102604912489902,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,500.0,Médio-Baixo,-23.0045,-43.32922,,0,t
1070247316577138905,Centro,Casa/Apto Inteiro,4,1.0,277.0,Baixo,-22.9115838,-43.1768812,5.0,9,f
3063958,Copacabana,Casa/Apto Inteiro,4,2.0,1215.0,Médio-Alto,-22.97316,-43.18783,5.0,1,f
793408124303985983,São Conrado,Casa/Apto Inteiro,4,2.0,,,-22.9992403,-43.2662976,4.85,62,f
1156444363483731413,Copacabana,Casa/Apto Inteiro,12,1.0,2526.0,Alto,-22.97696,-43.1887,5.0,1,t
1227298016522527762,Camorim,Casa/Apto Inteiro,5,2.0,,,-22.98492,-43.42694,5.0,2,f
23177500,Botafogo,Casa/Apto Inteiro,3,2.0,674.0,Médio,-22.95307,-43.17763,4.77,13,f
1239862716861996376,Copacabana,Casa/Apto Inteiro,8,3.0,381.0,Médio-Baixo,-22.9857456,-43.191038,4.76,25,t
12867670,Vila Isabel,Casa/Apto Inteiro,3,2.0,300.0,Baixo,-22.92345,-43.23755,4.77,44,f
786877984915208757,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,495.0,Médio-Baixo,-23.00125,-43.42183,4.8,10,f
13218264,Santa Teresa,Casa/Apto Inteiro,6,2.0,2254.0,Alto,-22.92061,-43.18942,,0,f
40472244,Copacabana,Casa/Apto Inteiro,4,0.0,150.0,Baixo,-22.96543,-43.17543,4.84,158,f
1168197346156202895,Leblon,Casa/Apto Inteiro,4,1.0,588.0,Médio,-22.984680611451736,-43.222096463019305,5.0,26,t
562354294164321205,Barra da Tijuca,Casa/Apto Inteiro,3,1.0,1200.0,Médio-Alto,-23.00221,-43.3727,4.95,20,f
53724691,Jacarepaguá,Casa/Apto Inteiro,5,2.0,329.0,Médio-Baixo,-22.95848,-43.37638,3.5,2,f
1049346139516039208,Leblon,Casa/Apto Inteiro,4,2.0,639.0,Médio,-22.98689071405444,-43.22795246334201,4.48,33,f
